rate_pps,packets_total,runtime_sec,debit_avg_pps,latency_avg_usecs,latency_max_usecs,cpu_user_usec,cpu_sys_usec,cpu_total_sec,cpu_load_pct,cpu_time_per_packet_usec,cpu_user_sys_ratio,throughput_efficiency_pct,packet_loss_pct,packets_per_cpu_sec,packets_per_runtime_sec,cpu_efficiency_ratio,detection_analyzed,detection_efficiency_pct,detection_pps,port_scan_packets,port_scan_trackers,stream_flows,flows_per_sec,packets_per_flow,stream_total_prunes,stream_idle_prunes,arp_spoof_packets,binder_raw_packets,binder_new_flows,binder_inspects
1000,8036,63,127.56,0.0,0,92854,154756,0.24761,0.39303174603174607,30.812593330014934,0.6000025847140014,12.756,87.244,32454.26275190824,127.55555555555556,254.43237349056983,8161,12.953968253968254,129.53968253968253,8007,7,11,0.1746031746031746,741.9090909090909,0,0,29,8120,11,8131
5000,75914,66,1150.21,0.0,0,1015910,862592,1.878502,2.8462151515151515,24.745132650104065,1.1777410409556315,23.0042,76.9958,40411.987849893165,1150.2121212121212,35.134378350409,76046,23.044242424242427,1152.2121212121212,75887,13,14,0.21212121212121213,5431.857142857143,0,0,27,75999,14,76013
25000,43138,63,684.73,0.0,0,269176,806644,1.07582,1.7076507936507934,24.939032871250404,0.3336986328541463,2.7389200000000002,97.26107999999999,40097.78587496049,684.7301587301587,58.5599821531483,43264,2.746920634920635,686.7301587301587,43111,13,14,0.2222222222222222,3090.285714285714,0,0,27,43219,14,43233
