17:41:33,1512
17:41:34,1518
17:41:35,1518
17:41:36,1518
17:41:37,3622
17:41:38,3622
17:41:39,5669
17:41:40,5679
17:41:41,5679
17:41:42,7637
17:41:43,7646
17:41:44,7646
17:41:45,9556
17:41:46,9565
17:41:47,9565
17:41:48,11762
17:41:49,11771
17:41:50,11771
17:41:51,14013
17:41:52,14020
17:41:53,14020
17:41:54,16098
17:41:55,16107
17:41:56,16107
17:41:57,17916
17:41:58,17935
17:41:59,17935
17:42:00,17935
17:42:01,19756
17:42:02,19756
17:42:03,21809
17:42:04,21816
17:42:05,21816
17:42:06,23812
17:42:07,23817
17:42:08,23817
17:42:09,25809
17:42:10,25816
17:42:11,25816
17:42:12,27731
17:42:13,27736
17:42:14,27736
17:42:15,29909
17:42:16,29913
17:42:17,29913
17:42:18,32072
17:42:19,32078
17:42:20,32078
17:42:21,34209
17:42:22,34217
17:42:23,34217
17:42:24,36141
17:42:25,36146
17:42:26,36146
17:42:27,38069
17:42:28,38073
17:42:29,38073
17:42:30,40310
17:42:31,40316
17:42:32,40316
17:42:33,42364
17:42:34,42371
17:42:35,42371
17:42:36,44364
17:42:37,44369
17:42:38,44369
17:42:39,46620
17:42:40,46624
17:42:41,46624
17:42:42,48897
17:42:43,48903
17:42:44,48903
17:42:45,51051
17:42:46,51055
17:42:47,51055
17:42:48,53235
17:42:49,53241
17:42:50,53241
17:42:51,55498
17:42:52,55505
17:42:53,55505
17:42:54,57774
17:42:55,57779
17:42:56,57779
17:42:57,57782
17:42:58,59884
17:42:59,59884
17:43:00,61958
17:43:01,61965
17:43:02,61965
17:43:03,64006
17:43:04,64010
17:43:05,64010
17:43:06,66098
17:43:07,66105
17:43:08,66105
17:43:09,68134
17:43:10,68138
17:43:11,68138
17:43:12,70101
17:43:13,70110
17:43:14,70110
17:43:15,72304
17:43:16,72308
17:43:17,72308
17:43:18,74285
17:43:19,74291
17:43:20,74291
17:43:21,76496
17:43:22,76513
17:43:23,76513
17:43:24,78662
17:43:25,78667
17:43:26,78667
17:43:27,80839
17:43:28,80843
17:43:29,80843
17:43:30,83177
17:43:31,83183
17:43:32,83183
17:43:33,85436
17:43:34,85443
17:43:35,85443
17:43:36,87717
17:43:37,87722
17:43:38,87722
17:43:39,89981
17:43:40,89985
17:43:41,89985
17:43:42,91844
17:43:43,91849
17:43:44,91849
17:43:45,93810
17:43:46,93814
17:43:47,93814
17:43:48,95994
17:43:49,95998
17:43:50,95998
17:43:51,98101
17:43:52,98117
17:43:53,98117
17:43:54,100050
17:43:55,100053
17:43:56,100053
17:43:57,101993
17:43:58,101996
17:43:59,101996
17:44:00,103981
17:44:01,103984
17:44:02,103984
17:44:03,105781
17:44:04,105787
17:44:05,105787
17:44:06,107638
17:44:07,107642
17:44:08,107642
17:44:09,109345
17:44:10,109351
17:44:11,109351
17:44:12,111266
17:44:13,111269
17:44:14,111269
17:44:15,113211
17:44:16,113214
17:44:17,113214
17:44:18,115201
17:44:19,115204
17:44:20,115204
17:44:21,117144
17:44:22,117147
17:44:23,117147
17:44:24,119007
17:44:25,119015
17:44:26,119015
17:44:27,120965
17:44:28,120968
17:44:29,120968
17:44:30,123166
17:44:31,123170
17:44:32,123170
17:44:33,125292
17:44:34,125292
17:44:35,125292
17:44:36,127887
17:44:37,127887
