17:47:15,2627
17:47:16,2627
17:47:17,5890
17:47:18,5899
17:47:19,5899
17:47:20,9738
17:47:21,9743
17:47:22,9743
17:47:23,13990
17:47:24,13995
17:47:25,13995
17:47:26,18472
17:47:27,18477
17:47:28,18477
17:47:29,23046
17:47:30,23051
17:47:31,23051
17:47:32,27810
17:47:33,27824
17:47:34,27824
17:47:35,32472
17:47:36,32480
17:47:37,32480
17:47:38,37239
17:47:39,37244
17:47:40,37244
17:47:41,41685
17:47:42,41694
17:47:43,41694
17:47:44,46167
17:47:45,46176
17:47:46,46176
17:47:47,50775
17:47:48,50775
17:47:49,50775
17:47:50,55341
17:47:51,55350
17:47:52,55350
17:47:53,60211
17:47:54,60216
17:47:55,60216
17:47:56,64919
17:47:57,64926
17:47:58,64926
17:47:59,69792
17:48:00,69805
17:48:01,69805
17:48:02,74658
17:48:03,74667
17:48:04,74667
17:48:05,79366
17:48:06,79371
17:48:07,79371
17:48:08,84102
17:48:09,84107
17:48:10,84107
17:48:11,88777
17:48:12,88785
17:48:13,88785
17:48:14,93426
17:48:15,93431
17:48:16,93431
17:48:17,97967
17:48:18,97973
17:48:19,97973
17:48:20,102750
17:48:21,102754
17:48:22,102754
17:48:23,107502
17:48:24,107507
17:48:25,107507
17:48:26,112232
17:48:27,112232
17:48:28,112232
17:48:29,117140
17:48:30,117154
17:48:31,117154
17:48:32,121439
17:48:33,121443
17:48:34,121443
17:48:35,126075
17:48:36,126082
17:48:37,126082
17:48:38,130687
17:48:39,130695
17:48:40,130695
17:48:41,135413
17:48:42,135418
17:48:43,135418
17:48:44,139983
17:48:45,139990
17:48:46,139990
17:48:47,144067
17:48:48,144074
17:48:49,144074
17:48:50,149135
17:48:51,149141
17:48:52,149141
17:48:53,153449
17:48:54,153453
17:48:55,153453
17:48:56,157982
17:48:57,157996
17:48:58,157996
17:48:59,162619
17:49:00,162624
17:49:01,162624
17:49:02,167205
17:49:03,167212
17:49:04,167212
17:49:05,171751
17:49:06,171758
17:49:07,171758
17:49:08,176297
17:49:09,176324
17:49:10,176324
17:49:11,180798
17:49:12,180802
17:49:13,180802
17:49:14,185185
17:49:15,185192
17:49:16,185192
17:49:17,189676
17:49:18,189682
17:49:19,189682
17:49:20,194259
17:49:21,194264
17:49:22,194264
17:49:23,198785
17:49:24,198789
17:49:25,198789
17:49:26,203396
17:49:27,203411
17:49:28,203411
17:49:29,207930
17:49:30,207933
17:49:31,207933
17:49:32,212052
17:49:33,212062
17:49:34,212062
17:49:35,215813
17:49:36,215819
17:49:37,215819
17:49:38,220089
17:49:39,220094
17:49:40,220094
17:49:41,224677
17:49:42,224683
17:49:43,224683
17:49:44,229348
17:49:45,229354
17:49:46,229354
17:49:47,234104
17:49:48,234108
17:49:49,234108
17:49:50,238841
17:49:51,238854
17:49:52,238854
17:49:53,242919
17:49:54,242935
17:49:55,242935
17:49:56,246801
17:49:57,246807
17:49:58,246807
17:49:59,250896
17:50:00,250900
17:50:01,250900
17:50:02,255128
17:50:03,255133
17:50:04,255133
17:50:05,259266
17:50:06,259270
17:50:07,259270
17:50:08,263543
17:50:09,263549
17:50:10,263549
17:50:11,268032
17:50:12,268038
17:50:13,268038
17:50:14,272336
17:50:15,272341
17:50:16,272341
17:50:17,276718
17:50:18,276722
17:50:19,276722
17:50:20,280979
17:50:21,280987
17:50:22,280987
17:50:23,285322
17:50:24,285335
17:50:25,285335
17:50:26,289749
17:50:27,289754
17:50:28,289754
17:50:29,294746
17:50:30,294746
